id,l_33,l_70,l_101,l_4
doc013732,-1,1,-1,-1
doc013733,-1,1,-1,-1
doc013734,-1,1,-1,-1
doc013735,-1,1,-1,-1
doc013736,-1,1,-1,-1
doc013737,-1,1,-1,-1
doc013738,-1,1,-1,-1
doc013739,-1,1,-1,-1
doc013740,-1,1,-1,-1
doc013741,-1,1,-1,-1
doc013742,-1,1,-1,-1
doc013743,-1,1,-1,-1
doc013744,-1,1,-1,-1
doc013745,-1,1,-1,-1
doc013746,-1,1,-1,-1
doc013747,-1,1,-1,-1
doc013748,-1,1,-1,-1
doc013749,-1,1,-1,-1
doc013750,-1,1,-1,-1
doc013751,-1,1,-1,-1
doc013752,-1,1,-1,-1
doc013753,-1,1,-1,-1
doc013754,-1,1,-1,-1
doc013755,-1,1,-1,-1
doc013756,-1,1,-1,-1
doc013757,-1,1,-1,-1
doc013758,-1,1,-1,-1
doc013759,-1,1,-1,-1
doc013760,-1,1,-1,-1
doc013761,-1,1,-1,-1
doc013762,-1,1,-1,-1
doc013763,-1,1,-1,-1
doc013764,-1,1,-1,-1
doc013765,-1,1,-1,-1
doc013766,-1,1,-1,-1
doc013767,-1,1,-1,-1
doc013768,-1,1,-1,-1
doc013769,-1,1,-1,-1
doc013770,-1,1,-1,-1
doc013771,-1,1,-1,-1
doc013772,-1,1,-1,-1
doc013773,-1,1,-1,-1
doc013774,-1,-1,-1,-1
doc013775,-1,1,-1,-1
doc013776,1,-1,-1,-1
doc013777,-1,1,-1,-1
doc013778,-1,-1,1,-1
doc013779,-1,1,-1,-1
doc013780,1,-1,-1,-1
doc013781,-1,1,-1,-1
doc013782,-1,1,-1,-1
doc013783,-1,-1,1,-1
doc013784,-1,1,-1,-1
doc013785,-1,-1,-1,-1
doc013786,1,-1,-1,-1
doc013787,-1,-1,1,-1
doc013788,-1,1,-1,-1
doc013789,-1,-1,-1,-1
doc013790,-1,-1,-1,-1
doc013791,-1,-1,-1,-1
doc013792,1,-1,-1,-1
doc013793,-1,-1,1,-1
doc013794,1,-1,-1,-1
doc013795,1,-1,-1,-1
doc013796,1,-1,-1,-1
doc013797,-1,-1,1,-1
doc013798,-1,-1,1,-1
doc013799,-1,-1,1,-1
doc013800,-1,-1,1,-1
doc013801,-1,-1,1,-1
doc013802,1,-1,-1,1
doc013803,-1,-1,1,-1
doc013804,-1,-1,1,-1
doc013805,-1,-1,1,-1
doc013806,-1,1,-1,-1
doc013807,-1,1,-1,-1
doc013808,1,-1,-1,1
doc013809,1,-1,-1,1
doc013810,1,-1,-1,-1
doc013811,-1,-1,1,-1
doc013812,-1,-1,1,-1
doc013813,1,1,-1,-1
doc013814,-1,-1,1,-1
doc013815,1,-1,-1,-1
doc013816,-1,-1,-1,-1
doc013817,1,-1,-1,-1
doc013818,1,-1,-1,1
doc013819,1,-1,-1,-1
doc013820,1,-1,-1,1
doc013821,1,-1,-1,-1
doc013822,-1,-1,-1,-1
doc013823,1,-1,-1,-1
doc013824,1,-1,-1,-1
doc013825,1,-1,-1,-1
doc013826,1,-1,-1,-1
doc013827,1,-1,-1,1
doc013828,1,-1,-1,1
doc013829,1,-1,-1,1
doc013830,1,-1,-1,1
doc013831,-1,-1,1,-1
doc013832,1,-1,-1,-1
doc013833,1,1,-1,-1
doc013834,1,1,-1,-1
doc013835,1,-1,-1,-1
doc013836,-1,-1,1,-1
doc013837,-1,-1,1,-1
doc013838,1,-1,-1,-1
doc013839,1,-1,-1,-1
doc013840,1,-1,-1,-1
doc013841,1,-1,-1,1
doc013842,-1,-1,1,-1
doc013843,1,-1,-1,-1
doc013844,1,-1,-1,1
doc013845,1,-1,-1,-1
doc013846,1,-1,-1,-1
doc013847,1,-1,-1,-1
doc013848,1,-1,-1,-1
doc013849,1,-1,-1,-1
doc013850,1,-1,-1,-1
doc013851,1,-1,-1,-1
doc013852,1,-1,-1,-1
doc013853,1,-1,-1,-1
doc013854,1,-1,-1,-1
doc013855,1,-1,-1,1
doc013856,1,-1,-1,1
doc013857,1,-1,-1,-1
doc013858,1,-1,-1,-1
doc013859,-1,-1,1,-1
doc013860,1,1,-1,-1
doc013861,1,1,-1,-1
doc013862,1,-1,-1,-1
doc013863,1,-1,1,-1
doc013864,1,-1,-1,-1
doc013865,1,-1,-1,-1
doc013866,1,-1,-1,1
doc013867,1,-1,-1,-1
doc013868,-1,-1,1,-1
doc013869,1,-1,-1,-1
doc013870,1,-1,-1,-1
doc013871,1,1,-1,-1
doc013872,-1,-1,1,-1
doc013873,1,-1,-1,-1
doc013874,1,-1,-1,-1
doc013875,1,1,-1,-1
doc013876,-1,-1,1,-1
doc013877,1,-1,-1,-1
doc013878,1,-1,-1,-1
doc013879,1,-1,-1,1
doc013880,-1,-1,1,-1
doc013881,-1,-1,1,-1
doc013882,1,-1,-1,1
doc013883,1,-1,-1,-1
doc013884,1,-1,-1,-1
doc013885,1,-1,-1,-1
doc013886,1,-1,-1,-1
doc013887,-1,-1,1,-1
doc013888,-1,-1,1,-1
doc013889,1,1,-1,-1
doc013890,1,-1,-1,1
doc013891,1,-1,-1,-1
doc013892,1,-1,-1,-1
doc013893,1,-1,-1,-1
doc013894,1,-1,-1,1
doc013895,1,-1,-1,-1
doc013896,1,1,-1,-1
doc013897,1,-1,-1,-1
doc013898,1,-1,-1,1
doc013899,-1,-1,1,-1
doc013900,1,-1,-1,-1
doc013901,1,-1,-1,-1
doc013902,-1,-1,1,-1
doc013903,-1,-1,1,-1
doc013904,1,-1,-1,1
doc013905,1,-1,-1,1
doc013906,-1,-1,1,-1
doc013907,1,-1,1,-1
doc013908,1,-1,-1,-1
doc013909,1,-1,-1,1
doc013910,-1,-1,1,-1
doc013911,1,1,-1,-1
doc013912,1,-1,-1,1
doc013913,1,-1,-1,-1
doc013914,1,1,-1,-1
doc013915,1,-1,-1,1
doc013916,-1,-1,1,-1
doc013917,1,-1,-1,-1
doc013918,-1,-1,1,-1
doc013919,1,-1,-1,-1
doc013920,-1,-1,1,-1
doc013921,-1,-1,1,-1
doc013922,1,1,-1,-1
doc013923,1,-1,-1,-1
doc013924,1,-1,-1,-1
doc013925,1,1,-1,-1
doc013926,-1,-1,1,-1
doc013927,1,-1,-1,1
doc013928,-1,-1,1,-1
doc013929,1,-1,-1,1
doc013930,1,-1,-1,1
doc013931,1,-1,-1,-1
doc013932,1,-1,-1,-1
doc013933,1,-1,-1,1
doc013934,-1,-1,1,-1
doc013935,1,-1,-1,-1
doc013936,-1,-1,1,-1
doc013937,-1,-1,-1,-1
doc013938,1,-1,-1,-1
doc013939,1,-1,-1,-1
doc013940,1,-1,-1,-1
doc013941,-1,-1,1,-1
doc013942,-1,-1,1,-1
doc013943,-1,-1,1,-1
doc013944,1,-1,-1,-1
doc013945,1,-1,-1,-1
doc013946,1,1,-1,-1
doc013947,1,-1,-1,1
doc013948,1,-1,-1,1
doc013949,-1,-1,1,-1
doc013950,1,-1,-1,-1
doc013951,1,-1,-1,1
doc013952,-1,-1,1,-1
doc013953,1,-1,-1,1
doc013954,1,-1,-1,-1
doc013955,1,-1,-1,1
doc013956,1,1,-1,-1
doc013957,-1,-1,1,-1
doc013958,1,-1,-1,-1
doc013959,-1,-1,1,-1
doc013960,1,-1,-1,1
doc013961,1,-1,-1,-1
doc013962,1,-1,-1,1
doc013963,1,-1,-1,1
doc013964,1,-1,-1,-1
doc013965,1,-1,-1,-1
doc013966,1,-1,-1,-1
doc013967,1,-1,-1,-1
doc013968,1,-1,-1,-1
doc013969,1,-1,-1,1
doc013970,1,-1,-1,-1
doc013971,1,-1,-1,-1
doc013972,1,-1,-1,-1
doc013973,1,-1,-1,-1
doc013974,-1,-1,1,-1
doc013975,1,-1,-1,1
doc013976,1,-1,-1,-1
doc013977,1,-1,-1,1
doc013978,1,-1,-1,-1
doc013979,1,-1,-1,-1
doc013980,1,1,-1,-1
doc013981,1,-1,-1,-1
doc013982,1,-1,-1,-1
doc013983,1,-1,-1,-1
doc013984,1,-1,-1,-1
doc013985,1,1,-1,-1
doc013986,-1,-1,1,-1
doc013987,1,-1,-1,-1
doc013988,1,-1,-1,-1
doc013989,1,-1,-1,-1
doc013990,1,-1,-1,-1
doc013991,1,-1,-1,-1
doc013992,1,-1,-1,-1
doc013993,1,-1,-1,1
doc013994,1,-1,-1,-1
doc013995,1,-1,-1,-1
doc013996,1,-1,-1,-1
doc013997,1,-1,-1,-1
doc013998,1,1,-1,-1
doc013999,1,-1,-1,1
doc014000,1,-1,-1,-1
doc014001,1,-1,-1,1
doc014002,1,-1,-1,-1
doc014003,1,-1,-1,1
doc014004,1,-1,-1,-1
doc014005,-1,-1,1,-1
doc014006,1,-1,-1,-1
doc014007,1,-1,-1,-1
doc014008,1,-1,-1,1
doc014009,1,-1,-1,1
doc014010,1,-1,-1,-1
doc014011,1,-1,-1,-1
doc014012,1,-1,-1,-1
doc014013,1,-1,-1,-1
doc014014,1,1,-1,-1
doc014015,1,-1,-1,-1
doc014016,-1,-1,-1,-1
doc014017,1,-1,-1,1
doc014018,1,-1,-1,-1
doc014019,1,-1,-1,1
doc014020,-1,-1,1,-1
doc014021,1,-1,-1,-1
doc014022,1,-1,-1,-1
doc014023,1,-1,-1,-1
doc014024,1,-1,-1,-1
doc014025,1,-1,-1,-1
doc014026,1,-1,-1,-1
doc014027,1,-1,-1,1
doc014028,1,-1,-1,1
doc014029,1,-1,-1,-1
doc014030,1,1,-1,-1
doc014031,1,-1,-1,-1
doc014032,1,-1,-1,-1
doc014033,1,-1,-1,-1
doc014034,1,-1,-1,-1
doc014035,1,-1,-1,1
doc014036,1,-1,-1,1
doc014037,1,-1,-1,-1
doc014038,1,-1,-1,-1
doc014039,1,-1,-1,-1
doc014040,1,-1,-1,-1
doc014041,1,-1,-1,-1
doc014042,1,-1,-1,-1
doc014043,1,1,-1,-1
doc014044,-1,1,-1,-1
doc014045,1,-1,-1,1
doc014046,1,-1,-1,-1
doc014047,1,-1,-1,-1
doc014048,1,1,-1,-1
doc014049,1,-1,-1,1
doc014050,1,-1,-1,1
doc014051,-1,1,1,-1
doc014052,1,-1,-1,-1
doc014053,-1,-1,1,-1
doc014054,1,-1,-1,-1
doc014055,1,-1,-1,-1
doc014056,1,-1,-1,1
doc014057,1,1,-1,-1
doc014058,1,-1,-1,-1
doc014059,1,-1,-1,1
doc014060,1,1,-1,-1
doc014061,1,-1,-1,-1
doc014062,1,-1,-1,-1
doc014063,1,-1,-1,1
doc014064,1,-1,-1,-1
doc014065,1,-1,-1,1
doc014066,-1,1,-1,-1
doc014067,-1,-1,1,-1
doc014068,-1,1,-1,-1
doc014069,1,1,-1,-1
doc014070,-1,1,-1,-1
doc014071,-1,1,-1,-1
doc014072,-1,1,-1,-1
doc014073,-1,1,-1,-1
doc014074,-1,1,-1,-1
doc014075,-1,1,-1,-1
doc014076,-1,-1,1,-1
doc014077,-1,-1,1,-1
doc014078,-1,-1,1,-1
doc014079,1,1,1,-1
doc014080,-1,1,1,-1
doc014081,-1,-1,1,-1
doc014082,-1,-1,1,-1
doc014083,1,1,-1,-1
doc014084,-1,1,-1,-1
doc014085,-1,1,-1,-1
doc014086,-1,1,-1,-1
doc014087,-1,1,-1,-1
doc014088,-1,1,-1,-1
doc014089,-1,1,-1,-1
doc014090,-1,1,-1,-1
doc014091,-1,1,-1,-1
doc014092,-1,-1,1,-1
doc014093,1,1,-1,-1
doc014094,-1,-1,1,-1
doc014095,-1,1,-1,-1
doc014096,-1,1,-1,-1
doc014097,1,-1,-1,1
doc014098,-1,1,-1,-1
doc014099,-1,1,-1,-1
doc014100,1,-1,-1,1
doc014101,-1,-1,1,-1
doc014102,1,-1,-1,-1
doc014103,1,-1,-1,1
doc014104,-1,1,-1,-1
doc014105,1,-1,-1,1
doc014106,-1,-1,-1,-1
doc014107,-1,-1,1,-1
doc014108,-1,1,-1,-1
doc014109,-1,1,-1,-1
doc014110,1,1,-1,-1
doc014111,-1,-1,1,-1
doc014112,1,-1,-1,-1
doc014113,1,-1,-1,-1
doc014114,-1,1,-1,-1
doc014115,-1,-1,1,-1
doc014116,1,-1,-1,-1
doc014117,-1,1,-1,-1
doc014118,1,-1,-1,-1
doc014119,1,1,-1,-1
doc014120,-1,1,-1,-1
doc014121,-1,-1,1,-1
doc014122,-1,-1,1,-1
doc014123,-1,-1,1,-1
doc014124,1,-1,-1,-1
doc014125,1,-1,-1,-1
doc014126,1,-1,-1,-1
doc014127,1,-1,-1,-1
doc014128,-1,1,-1,-1
doc014129,1,1,-1,-1
doc014130,-1,1,-1,-1
doc014131,1,1,-1,-1
doc014132,1,-1,-1,1
doc014133,1,-1,-1,1
doc014134,-1,1,-1,-1
doc014135,1,-1,-1,-1
doc014136,1,-1,-1,-1
doc014137,1,-1,-1,1
doc014138,1,1,-1,-1
doc014139,-1,-1,1,-1
doc014140,-1,-1,1,-1
doc014141,-1,1,-1,-1
doc014142,-1,-1,1,-1
doc014143,-1,-1,-1,-1
doc014144,1,1,-1,-1
doc014145,1,-1,-1,-1
doc014146,1,-1,-1,1
doc014147,1,-1,-1,-1
doc014148,-1,-1,1,-1
doc014149,1,-1,-1,1
doc014150,-1,1,-1,-1
doc014151,-1,1,-1,-1
doc014152,-1,1,-1,-1
doc014153,-1,1,-1,-1
doc014154,-1,1,-1,-1
doc014155,-1,1,-1,-1
doc014156,-1,1,-1,-1
doc014157,-1,1,-1,-1
doc014158,-1,1,-1,-1
doc014159,-1,1,-1,-1
doc014160,-1,1,-1,-1
doc014161,-1,1,-1,-1
doc014162,-1,1,-1,-1
doc014163,-1,1,-1,-1
doc014164,-1,1,-1,-1
doc014165,-1,-1,-1,-1
doc014166,-1,1,-1,-1
doc014167,-1,1,-1,-1
doc014168,-1,1,-1,-1
doc014169,-1,1,-1,-1
doc014170,-1,1,-1,-1
doc014171,-1,1,-1,-1
doc014172,-1,-1,-1,-1
doc014173,-1,1,-1,-1
doc014174,-1,1,-1,-1
doc014175,1,-1,-1,-1
doc014176,-1,-1,1,-1
doc014177,-1,-1,1,-1
doc014178,-1,-1,-1,-1
doc014179,-1,-1,1,-1
doc014180,-1,-1,1,-1
doc014181,-1,1,-1,-1
doc014182,-1,-1,1,-1
doc014183,-1,-1,1,-1
doc014184,-1,1,-1,-1
doc014185,-1,-1,1,-1
doc014186,-1,-1,1,-1
doc014187,-1,-1,1,-1
doc014188,-1,1,-1,-1
doc014189,-1,-1,1,-1
doc014190,1,1,-1,-1
doc014191,1,-1,-1,-1
doc014192,1,-1,-1,1
doc014193,-1,-1,1,-1
doc014194,1,-1,-1,-1
doc014195,-1,-1,1,-1
doc014196,-1,1,-1,-1
doc014197,-1,-1,1,-1
doc014198,1,-1,-1,-1
doc014199,1,-1,1,-1
doc014200,1,-1,-1,-1
doc014201,-1,-1,1,-1
doc014202,1,-1,-1,1
doc014203,-1,-1,1,-1
doc014204,-1,-1,1,-1
doc014205,-1,1,-1,-1
doc014206,-1,-1,1,-1
doc014207,-1,1,-1,-1
doc014208,-1,1,-1,-1
doc014209,-1,-1,1,-1
doc014210,-1,-1,1,-1
doc014211,-1,-1,1,-1
doc014212,1,1,-1,-1
doc014213,-1,-1,1,-1
doc014214,1,-1,-1,-1
doc014215,1,1,-1,-1
doc014216,-1,-1,1,-1
doc014217,-1,-1,1,-1
doc014218,1,-1,-1,1
doc014219,-1,-1,1,-1
doc014220,1,-1,-1,1
doc014221,-1,-1,1,-1
doc014222,-1,-1,1,-1
doc014223,1,-1,1,-1
doc014224,-1,1,-1,-1
doc014225,-1,1,-1,-1
doc014226,-1,1,-1,-1
doc014227,-1,1,-1,-1
doc014228,-1,-1,1,-1
doc014229,1,-1,-1,-1
doc014230,-1,-1,1,-1
doc014231,1,-1,1,-1
doc014232,1,-1,1,-1
doc014233,-1,1,-1,-1
doc014234,-1,-1,-1,-1
doc014235,1,-1,1,-1
doc014236,1,-1,-1,-1
doc014237,-1,-1,-1,-1
doc014238,1,1,1,-1
doc014239,-1,-1,-1,-1
doc014240,-1,1,-1,-1
doc014241,1,1,-1,-1
doc014242,-1,1,-1,-1
doc014243,-1,1,-1,-1
doc014244,-1,-1,1,-1
doc014245,-1,-1,1,-1
doc014246,1,-1,-1,-1
doc014247,-1,1,-1,-1
doc014248,-1,1,-1,-1
doc014249,1,-1,-1,-1
doc014250,-1,-1,1,-1
doc014251,-1,-1,1,-1
doc014252,-1,-1,1,-1
doc014253,-1,1,-1,-1
doc014254,-1,-1,1,-1
doc014255,1,-1,-1,1
doc014256,-1,1,-1,-1
doc014257,1,-1,-1,-1
doc014258,-1,1,-1,-1
doc014259,-1,1,-1,-1
doc014260,-1,1,-1,-1
doc014261,-1,-1,1,-1
doc014262,-1,-1,1,-1
doc014263,-1,-1,1,-1
doc014264,-1,1,-1,-1
doc014265,-1,-1,1,-1
doc014266,-1,1,-1,-1
doc014267,-1,-1,-1,-1
doc014268,-1,-1,1,-1
doc014269,1,-1,-1,-1
doc014270,-1,1,-1,-1
doc014271,-1,-1,1,-1
doc014272,-1,1,-1,-1
doc014273,-1,1,-1,-1
doc014274,-1,-1,-1,-1
doc014275,1,1,-1,-1
doc014276,-1,-1,-1,-1
doc014277,1,-1,-1,-1
doc014278,1,-1,-1,-1
doc014279,1,-1,-1,1
doc014280,1,1,-1,-1
doc014281,1,-1,-1,-1
doc014282,1,-1,-1,-1
doc014283,1,-1,-1,-1
doc014284,1,-1,-1,-1
doc014285,-1,-1,1,-1
doc014286,-1,-1,1,-1
doc014287,1,-1,-1,-1
doc014288,1,-1,-1,-1
doc014289,1,-1,-1,-1
doc014290,-1,1,-1,-1
doc014291,-1,-1,-1,-1
doc014292,-1,-1,1,-1
doc014293,-1,-1,1,-1
doc014294,-1,-1,1,-1
doc014295,-1,-1,1,-1
doc014296,-1,-1,1,-1
doc014297,-1,-1,1,-1
doc014298,-1,-1,1,-1
doc014299,1,-1,-1,-1
doc014300,-1,1,-1,-1
doc014301,-1,-1,-1,-1
doc014302,-1,1,-1,-1
doc014303,-1,1,-1,-1
doc014304,1,-1,1,-1
doc014305,-1,-1,1,-1
doc014306,-1,-1,1,-1
doc014307,-1,-1,1,-1
doc014308,-1,1,-1,-1
doc014309,-1,-1,-1,-1
doc014310,-1,1,-1,-1
doc014311,-1,-1,1,-1
doc014312,-1,-1,1,-1
doc014313,-1,-1,1,-1
doc014314,-1,1,-1,-1
doc014315,-1,-1,-1,-1
doc014316,1,1,-1,-1
doc014317,-1,-1,1,-1
doc014318,1,-1,-1,-1
doc014319,-1,-1,-1,-1
doc014320,1,-1,-1,-1
doc014321,-1,-1,1,-1
doc014322,1,-1,-1,-1
doc014323,-1,1,-1,-1
doc014324,-1,1,-1,-1
doc014325,-1,-1,1,-1
doc014326,1,1,-1,-1
doc014327,1,-1,-1,-1
doc014328,-1,-1,1,-1
doc014329,1,-1,-1,-1
doc014330,1,-1,-1,1
doc014331,-1,-1,-1,-1
doc014332,-1,-1,1,-1
doc014333,1,1,-1,-1
doc014334,-1,-1,1,-1
doc014335,1,-1,-1,-1
doc014336,1,-1,-1,1
doc014337,-1,-1,1,-1
doc014338,1,1,-1,-1
doc014339,-1,-1,1,-1
doc014340,1,-1,-1,-1
doc014341,1,-1,-1,1
doc014342,1,1,-1,-1
doc014343,-1,-1,-1,-1
doc014344,-1,1,-1,-1
doc014345,-1,-1,1,-1
doc014346,-1,-1,1,-1
doc014347,-1,1,-1,-1
doc014348,-1,-1,1,-1
doc014349,1,-1,-1,-1
doc014350,1,-1,-1,-1
doc014351,-1,-1,1,-1
doc014352,1,-1,-1,1
doc014353,1,-1,-1,1
doc014354,-1,-1,1,-1
doc014355,1,-1,-1,-1
doc014356,1,-1,-1,-1
doc014357,-1,-1,-1,-1
doc014358,-1,-1,1,-1
doc014359,-1,-1,-1,-1
doc014360,-1,-1,1,-1
doc014361,-1,-1,1,-1
doc014362,-1,-1,-1,-1
doc014363,-1,-1,1,-1
doc014364,1,1,-1,-1
doc014365,1,-1,-1,-1
doc014366,-1,1,-1,-1
doc014367,1,-1,-1,-1
doc014368,-1,1,-1,-1
doc014369,-1,-1,1,-1
doc014370,1,-1,-1,-1
doc014371,1,-1,-1,1
doc014372,-1,1,-1,-1
doc014373,1,-1,-1,-1
doc014374,-1,1,-1,-1
doc014375,-1,1,-1,-1
doc014376,-1,1,-1,-1
doc014377,-1,1,-1,-1
doc014378,-1,1,-1,-1
doc014379,-1,1,-1,-1
doc014380,-1,1,-1,-1
doc014381,1,1,-1,-1
doc014382,-1,-1,1,-1
doc014383,1,-1,-1,-1
doc014384,1,-1,-1,1
doc014385,-1,-1,-1,-1
doc014386,-1,-1,-1,-1
doc014387,1,-1,-1,1
doc014388,1,-1,-1,1
doc014389,1,-1,-1,1
doc014390,1,-1,-1,1
doc014391,-1,-1,-1,-1
doc014392,-1,-1,-1,-1
doc014393,1,-1,-1,-1
doc014394,-1,-1,1,-1
doc014395,-1,1,-1,-1
doc014396,-1,1,-1,-1
doc014397,-1,1,-1,-1
doc014398,1,-1,-1,1
doc014399,1,-1,-1,1
doc014400,-1,1,-1,-1
doc014401,-1,-1,-1,-1
doc014402,1,-1,-1,1
doc014403,1,-1,-1,-1
doc014404,1,-1,1,-1
doc014405,1,-1,-1,1
doc014406,1,-1,-1,1
doc014407,1,-1,-1,-1
doc014408,1,-1,-1,1
doc014409,-1,1,-1,-1
doc014410,-1,1,-1,-1
doc014411,1,1,-1,-1
doc014412,-1,-1,1,-1
doc014413,-1,1,-1,-1
doc014414,-1,-1,1,-1
doc014415,-1,-1,1,-1
doc014416,-1,-1,1,-1
doc014417,1,1,-1,-1
doc014418,-1,-1,1,-1
doc014419,-1,-1,1,-1
doc014420,1,1,-1,-1
doc014421,-1,-1,1,-1
doc014422,1,1,-1,-1
doc014423,1,-1,-1,1
doc014424,1,-1,-1,1
doc014425,-1,-1,1,-1
doc014426,1,-1,-1,1
doc014427,1,-1,-1,1
doc014428,1,-1,-1,1
doc014429,-1,1,-1,-1
doc014430,1,-1,-1,-1
doc014431,-1,1,-1,-1
doc014432,-1,1,-1,-1
doc014433,1,-1,-1,-1
doc014434,-1,1,-1,-1
doc014435,-1,1,-1,-1
doc014436,1,-1,-1,-1
doc014437,1,-1,-1,-1
doc014438,-1,1,-1,-1
doc014439,1,1,-1,-1
doc014440,1,-1,-1,-1
doc014441,1,-1,-1,-1
doc014442,1,-1,-1,1
doc014443,1,-1,-1,1
doc014444,1,-1,-1,-1
doc014445,1,-1,-1,-1
doc014446,1,1,-1,-1
doc014447,-1,1,-1,-1
doc014448,1,-1,-1,1
doc014449,-1,-1,1,-1
doc014450,-1,1,-1,-1
doc014451,1,-1,1,-1
doc014452,1,-1,-1,-1
doc014453,-1,-1,1,-1
doc014454,1,-1,-1,-1
doc014455,-1,-1,-1,-1
doc014456,-1,-1,1,-1
doc014457,-1,1,-1,-1
doc014458,-1,-1,1,-1
doc014459,1,-1,1,-1
doc014460,-1,-1,1,-1
doc014461,1,1,-1,-1
doc014462,1,-1,1,-1
doc014463,1,-1,-1,-1
doc014464,1,-1,-1,-1
doc014465,1,-1,-1,1
doc014466,-1,1,-1,-1
doc014467,-1,-1,1,-1
doc014468,-1,-1,1,-1
doc014469,1,-1,1,-1
doc014470,-1,-1,1,-1
doc014471,-1,-1,1,-1
doc014472,-1,-1,1,-1
doc014473,1,1,-1,-1
doc014474,1,-1,-1,-1
doc014475,1,-1,-1,-1
doc014476,1,-1,1,-1
doc014477,-1,-1,-1,-1
doc014478,1,-1,-1,-1
doc014479,1,-1,1,-1
doc014480,1,-1,-1,-1
doc014481,1,-1,1,-1
doc014482,1,-1,1,-1
doc014483,1,-1,-1,-1
doc014484,1,1,-1,-1
doc014485,1,-1,-1,-1
doc014486,-1,1,-1,-1
doc014487,-1,-1,1,-1
doc014488,1,-1,-1,-1
doc014489,-1,-1,1,-1
doc014490,1,-1,-1,-1
doc014491,-1,-1,1,-1
doc014492,1,-1,-1,-1
doc014493,1,-1,-1,-1
doc014494,1,-1,-1,-1
doc014495,-1,-1,1,-1
doc014496,1,-1,1,-1
doc014497,-1,-1,-1,-1
doc014498,-1,1,-1,-1
doc014499,1,-1,-1,-1
doc014500,1,-1,-1,-1
doc014501,1,1,-1,-1
doc014502,-1,1,-1,-1
doc014503,-1,1,-1,-1
doc014504,1,1,-1,-1
doc014505,1,1,-1,-1
doc014506,1,1,-1,-1
doc014507,1,1,-1,-1
doc014508,-1,1,-1,-1
doc014509,-1,1,-1,-1
doc014510,-1,1,-1,-1
doc014511,-1,1,-1,-1
doc014512,-1,1,-1,-1
doc014513,-1,1,-1,-1
doc014514,-1,1,-1,-1
doc014515,-1,1,-1,-1
doc014516,-1,-1,1,-1
doc014517,-1,-1,1,-1
doc014518,-1,1,-1,-1
doc014519,1,-1,1,-1
doc014520,-1,1,-1,-1
doc014521,-1,1,-1,-1
doc014522,-1,1,-1,-1
doc014523,1,-1,-1,-1
doc014524,-1,1,-1,-1
doc014525,-1,-1,1,-1
doc014526,1,-1,1,-1
doc014527,-1,1,-1,-1
doc014528,-1,-1,1,-1
doc014529,-1,1,-1,-1
doc014530,-1,1,-1,-1
doc014531,-1,1,-1,-1
doc014532,-1,-1,1,-1
doc014533,-1,-1,1,-1
doc014534,1,-1,-1,-1
doc014535,1,-1,-1,-1
doc014536,-1,-1,1,-1
doc014537,-1,-1,1,-1
doc014538,-1,1,-1,-1
doc014539,-1,1,-1,-1
doc014540,-1,-1,-1,-1
doc014541,-1,1,-1,-1
doc014542,-1,-1,-1,-1
doc014543,1,-1,-1,-1
doc014544,-1,1,-1,-1
doc014545,1,-1,1,-1
doc014546,-1,1,-1,-1
doc014547,1,1,-1,-1
doc014548,-1,1,-1,-1
doc014549,-1,-1,-1,-1
doc014550,-1,-1,-1,-1
doc014551,-1,-1,1,-1
doc014552,-1,-1,1,-1
doc014553,-1,1,-1,-1
doc014554,-1,-1,-1,-1
doc014555,-1,-1,1,-1
doc014556,-1,1,-1,-1
doc014557,-1,1,-1,-1
doc014558,-1,-1,1,-1
doc014559,-1,-1,1,-1
doc014560,-1,-1,1,-1
doc014561,-1,-1,-1,-1
doc014562,-1,-1,-1,-1
doc014563,-1,-1,1,-1
doc014564,-1,-1,1,-1
doc014565,-1,-1,-1,-1
doc014566,-1,-1,1,-1
doc014567,-1,1,-1,-1
doc014568,1,-1,-1,1
doc014569,-1,-1,-1,-1
doc014570,-1,-1,1,-1
doc014571,-1,-1,1,-1
doc014572,-1,-1,1,-1
doc014573,1,-1,-1,-1
doc014574,-1,1,-1,-1
doc014575,1,1,-1,-1
doc014576,-1,1,-1,-1
doc014577,1,-1,1,-1
doc014578,1,-1,1,-1
doc014579,1,-1,1,-1
doc014580,1,-1,1,-1
doc014581,1,1,1,-1
doc014582,-1,1,-1,-1
doc014583,-1,-1,1,-1
doc014584,1,1,-1,-1
doc014585,1,-1,1,-1
doc014586,1,-1,1,-1
doc014587,1,-1,1,-1
doc014588,1,-1,1,-1
doc014589,-1,-1,1,-1
doc014590,-1,1,-1,-1
doc014591,-1,1,-1,-1
doc014592,-1,-1,1,-1
doc014593,-1,-1,1,-1
doc014594,1,1,1,-1
doc014595,-1,1,-1,-1
doc014596,-1,-1,1,-1
doc014597,1,1,1,-1
doc014598,-1,-1,1,-1
doc014599,1,-1,-1,-1
doc014600,1,-1,-1,-1
doc014601,-1,-1,1,-1
doc014602,-1,-1,1,-1
doc014603,1,-1,1,-1
doc014604,-1,-1,1,-1
doc014605,-1,-1,1,-1
doc014606,-1,1,-1,-1
doc014607,-1,-1,1,-1
doc014608,-1,-1,1,-1
doc014609,-1,-1,1,-1
doc014610,1,1,-1,-1
doc014611,1,-1,-1,-1
doc014612,-1,-1,1,-1
doc014613,-1,-1,1,-1
doc014614,1,-1,1,-1
